KEY,English,日本人,한국의,русский,Español,Português,Français,Deutsch,Italiano
Cut [99FF66]all the hair[-] in the monsters before they get fully grown and attack you.,"Cut [99FF66]all the hair[-] in the monsters before they get fully grown and attack you.";"彼らは完全に成長し、あなたを攻撃し始める前に、モンスターに すべての髪をカット。";"잘라 모든 머리는 괴물에 그들은 완전히 공격 당신을 성장 도착하기 전에.";"Срезай все волосы на монстрах пока они не отросли и не атаковали тебя!";"Corta [99FF66]todo el pelo[-] de los monstruos antes que crezca por completo y te ataquen.";"Corte todo o cabelo dos monstros antes que eles cresçam totalmente e lhe ataquem";"Couper tous les cheveux dans les monstres avant qu'ils ne deviennent entièrement développé et vous attaquer.";"Cut alle Haare in der Monster, bevor sie ausgewachsen und die dich angreifen zu werden.";"Tagliare tutti i capelli nei mostri prima di ottenere completamente cresciuto e vi attaccheranno."
[99FF66]Tap the screen[-] to cut. And [99FF66]tilt[-] your device to make Jesse circle Medusa's head.,"[99FF66]Tap the screen[-] to cut. And [99FF66]tilt[-] your device to make Jesse circle Medusa's head.";"画面をタップし、 をカットする。ジェシーサークルメデューサの頭を作るためにあなたのデバイスを と傾ける。";" 화면 탭 을 잘라. 와 틸트 장치가 제시 원 메두사의 머리를 만들기 위해.";"Жми на экран чтобы стричь. И наклоняй устройство чтобы двигаться вокруг головы Медузы.";"[99FF66]Toca la pantalla[-] para cortar y gira tu dispositivo para que Jesse gire sobre Medusa.";" Toque na tela para cortar. E inclinação o dispositivo para fazer a cabeça de Jesse girar sobre a Medusa.";" Touchez l'écran pour couper. Et inclinaison votre appareil pour faire la tête de Jesse cercle Medusa.";" Berühren Sie den Bildschirm , um zu schneiden. Und Tilt Sie Ihr Gerät mit Jesse Kreis Medusenhaupt zu machen.";" Toccare lo schermo per tagliare. E tilt il dispositivo per fare la testa di Jesse cerchio Medusa."
At the bottom you can activate your [99FF66]barber's powers[-]. Gain levels and upgrade your barber.,"At the bottom you can activate your [99FF66]barber's powers[-]. Gain levels and upgrade your barber.";" 一番下にあなたがあなたの床屋の権限を有効にすることができます。レベルを獲得し、あなたの理髪師をアップグレードしてください。";" 하단에 당신은 당신의 이발사의 능력을 활성화 할 수 있습니다. 수준을 얻고 당신의 이발사를 업그레이드합니다.";"Внизу ты можешь активировать умения. Получай уровни и улучшай парикмахеров!";"En la parte de abajo puedes activar los [99FF66]poderes del peluquero[-]. Sube de nivel y mejora tu peluquero.";"Na parte inferior, você pode ativar seu poder barbeiro . Ganhar níveis e atualizar o seu barbeiro.";"En bas, vous pouvez activer les pouvoirs de votre coiffure . Gagner des niveaux et de mettre à jour votre coiffeur.";" Am unteren Rand können Sie Ihre Kräfte Friseurs zu aktivieren. Gewinnen Sie Ebenen und aktualisieren Sie Ihren Friseur.";"In fondo è possibile attivare poteri vostro del barbiere . Guadagno livelli e aggiornare il barbiere."
Try to get as far as you can [99FF66]Now[-].,"Try to get as far as you can [99FF66]Now[-].";" 限りすることが今できる限り取得しよう。";" 지금까지 당신이 지금 할 수있는 얻을하려고합니다.";"Попробуй продержаться как можно дольше.";"Trata de llegar lo más lejos que puedas [99FF66]ahora[-].";"Tente chegar o mais longe que puder Agora .";"Essayez d'aller aussi loin que vous le pouvez Maintenant .";"Versuchen Sie, so weit wie möglich Jetzt erhalten .";"Cercare di ottenere il più possibile Ora ."
Awesome work! you had founded a hidden [99FF66]talent[-] sleeping inside of you.,"Awesome work! you had founded a hidden [99FF66]talent[-] sleeping inside of you.";"素晴らしい仕事！ あなたの内側に眠っあなたは隠されたタレント設立した。";"멋진 작품! 당신은 숨겨진 재능 설립했다 을 당신의 내부에 자고.";"Отлично! Похоже, у тебя обнаружился скрытый талант!";"Gran trabajo, creo que has encontrado un [99FF66]talento[-] escondido dentro de ti.";"Trabalho impressionante! Havia um talento dormindo dentro de você.";"Travaux Awesome! vous aviez fondé une cachée talents dormir à l'intérieur de vous.";"Awesome work! in dir schlafen Sie eine versteckte Talent gegründet hatte .";"Lavoro impressionante! si aveva fondato un nascosto talent dorme dentro di te."
Up here you can check the [99FF66]score[-] and how much gold did you earn in [99FF66]this[-] game.,"Up here you can check the [99FF66]score[-] and how much gold did you earn in [99FF66]this[-] game.";" 、あなたはこのでどのくらいの金稼ぐなかったここまでのあなたはスコアを確認することができます ゲーム。";"와이 얼마나 많은 금 적립 않았다 여기까지 당신은 점수를 확인할 수 있습니다 게임.";"Очки и количество золота отображены наверху.";"Aquí arriba puedes ver el [99FF66]puntaje[-] y cuánto oro ganaste en [99FF66]este[-] intento.";"Até aqui você pode verificar a pontuação e quanto ouro que você ganha nesta rodada.";"Jusqu'à ici, vous pouvez vérifier la marquer et combien d'or avezvous gagner dans ce Jeu.";"Hier oben können Sie überprüfen die punkten und wie viel Gold haben Sie in dieses verdienen Spiel.";"Quassù è possibile controllare il segnare e quanto oro hai guadagnare in questo gioco."
Here you can check your [99FF66]barber's status[-]. Upgrade your level or your powers to make them more [99FF66]effective[-].,"Here you can check your [99FF66]barber's status[-]. Upgrade your level or your powers to make them more [99FF66]effective[-].";"ここにあなたがあなたの床屋のステータスを確認することができます を。それらをより有効にするには、あなたのレベルやあなたの力をアップグレード 。";"여기에 당신은 당신의 이발사의 상태를 확인 할 수 있습니다 을 . 를 그들이 더 을 적용하기 위해 수준이나 능력을 업그레이드 할 수 있습니다.";"Здесь показаны параметры парикмахера. Прокачивай уровни и умения чтобы сделать парикмахеров эффективнее!";"Aquí está el [99FF66]estado de tu peluquero[-]. Mejora el nivel de los poderes para hacerlos más efectivos.";"Aqui você pode verificar o estado do seu barbeiro . Atualize seu nível ou seus poderes para tornálos mais efetivo .";"Ici vous pouvez vérifier l'état de votre barbier . Améliorez votre niveau ou vos pouvoirs pour les rendre plus efficace .";"Hier können Sie Ihre Barbierstatus überprüfen . Rüsten Sie Ihr Niveau oder deine Kräfte, damit sie besser wirksam .";"Qui è possibile controllare il barbiere stato . Aggiorna il tuo livello o tuoi poteri per renderli più efficace ."
The left one do a [99FF66]vertical cut[-] and the right one create a blizzard that [99FF66]slows the hair growing[-] for a while,"The left one do a [99FF66]vertical cut[-] and the right one create a blizzard that [99FF66]slows the hair growing[-] for a while";"左1 垂直カットない と右の1が成長髪を遅らせ、猛吹雪を作成 しばらく";"오른쪽 하나는 성장하는 머리 속도가 느려 눈보라 생성 왼쪽 하나는 수직 절단 할 잠시 동안 를";"Левый это вертикальная стрижка, правая - метель которая притормозит рост волос ненадолго.";"El de la izquierda hace un [99FF66]corte vertical[-] y el de la derecha, hace que [99FF66]el pelo crezca lento[-] por un tiempo.";"O da esquerda faz um corte vertical e o da direita retarda o crescimento do cabelo por um tempo";"Celui de gauche faire un découpe verticale et celui de droite créer un blizzard qui ralentit la croissance des cheveux pendant un certain temps";"Und die richtige schaffen ein Schneesturm, der verlangsamt die Haare wachsen Der linke machen einen vertikalen Schnitt für eine Weile";"Quello di sinistra fare un taglio verticale e quello di destra creare una bufera di neve che rallenta la crescita dei capelli per un po '"
This is the [99FF66]missions[-] panel. Complete the missions and gain [99FF66]extra gold![-],"This is the [99FF66]missions[-] panel. Complete the missions and gain [99FF66]extra gold![-]";" パネルこれは、のミッションです。ミッションを完了し、余分な金を獲得！ ";" 패널이 임무입니다. 임무를 완료하고 여분의 금을 얻을! ";"Это панель миссий. За их прохождение ты получишь дополнительное золото.";"Este es el panel de [99FF66]misiones[-]. Completa las misiones para ganar [99FF66]oro extra![-]";"Este é o painel de missões . Complete as missões e ganhe ouro extra! ";"Ce est le missions panneau. Remplissez les missions et gagner or supplémentaire! ";"Dies ist die Missionen Panel. Füllen Sie die Missionen und gewinnen zusätzliches Gold! ";"Questa è la missioni del pannello. Completa le missioni e guadagnare oro in più! "
"Now, press the [99FF66]continue[-] arrow to continue.","Now, press the [99FF66]continue[-] arrow to continue.";"今、Enterキーを押して続ける 矢印は続行します。";"지금 Enter 키를 눌러 계속 화살표를 계속합니다.";"Теперь нажми стрелку чтобы продолжить.";"Ahora presiona la [99FF66]flecha[-] para continuar.";"Agora, pressione a seta para continuar.";"Maintenant, appuyez sur la continuer pour continuer.";"Jetzt drücken Sie die weiter , um fortzufahren.";"Ora, premere il tasto continua freccia per continuare."
In here you can [99FF66]buy[-] things for your barbershop using the [99FF66]gold[-] that you earn in the game.,"In here you can [99FF66]buy[-] things for your barbershop using the [99FF66]gold[-] that you earn in the game.";" あなたがゲームで稼ぐことゴールドを使用して、あなたの理髪店のために何か を、ここでは、購入することができます。";" 당신이 게임에서 얻을 수있는 금을 사용하여 이발소 위해 물건 여기에 당신은 구입할 수 있습니다.";"Здесь можно купить разные декорации для парикмахерской за золото.";"Aquí puedes [99FF66]comprar[-] cosas para tu peluquería usando [99FF66]oro[-] que hayas ganado.";"Aqui você pode comprar coisas para a sua barbearia usando o ouro que você ganhou no jogo.";"Ici vous pouvez acheter choses pour votre salon de coiffure en utilisant l'or que vous gagnez dans le jeu.";"In Hier können Sie kaufen Dinge für Ihre Friseurladen mit dem gold , dass Sie im Spiel zu verdienen.";"Qui è possibile acquistare cose per il vostro barbershop utilizzando l'oro che si guadagna nel gioco."
[99FF66]Tilt[-] your device to turn the camera and [99FF66]swipe[-] to move around.,"[99FF66]Tilt[-] your device to turn the camera and [99FF66]swipe[-] to move around.";"チルト あなたのデバイスは、カメラとスワイプを回すために動き回る。";" 틸트 장치가 카메라와 강타를 켭니다 주위를 이동할 수 있습니다.";"Наклони устройство чтобы повернуть камеру и осмотрись вокруг с помощью жестов.";"[99FF66]Gira[-] tu dispositivo para girar la cámara y haz [99FF66]swipe[-] para navegar.";" Gira o dispositivo para ligar a câmera e faça clic para navegar";" Tilt votre appareil pour allumer l'appareil photo et glisser pour se déplacer.";" Tilt das Gerät, um die Kamera und Swipe Drehen Sie , um sich zu bewegen.";" Tilt il dispositivo per accendere la fotocamera e colpo per spostarsi."
Tap the button at the top to check the [99FF66]Store menu[-].,"Tap the button at the top to check the [99FF66]Store menu[-].";" 店舗メニューをチェックするために上部にあるボタンをタップします。";" 저장 메뉴를 확인하기 위해 상단에있는 버튼을 누릅니다.";"Нажми на кнопку наверху чтобы заглянуть в Магазин.";"Toca el botón de arriba para ver el [99FF66]Menu de Tienda[-]";"Toque no botão na parte superior para verificar o menu Loja .";"Appuyez sur le bouton en haut de vérifier la menu Store .";"Tippen Sie auf den Button oben zu überprüfen Shop Menü .";"Toccare il pulsante in alto per controllare la menu Store ."
"You can buy new windows, wallpapers, chairs, tables or floors. I have a [99FF66]gift[-] for you.","You can buy new windows, wallpapers, chairs, tables or floors. I have a [99FF66]gift[-] for you.";"あなたが新しいウィンドウ、壁紙、椅子、テーブルや床を購入することができます。 あなたのために私はギフトがある。";"당신은 새 창, 배경 화면, 의자, 테이블이나 바닥을 구입할 수 있습니다. 난 선물이 을 당신을 위해.";"Здесь ты можешь купить новые окна, обои, стулья, столы и пол. А пока держи подарок!";"Puedes comprar ventanas, muros, sillas, mesas o pisos. Tengo un [99FF66]regalo[-] para ti.";"Você pode comprar novas janelas, papéis de parede, cadeiras, mesas ou pisos. Eu tenho um presente para você.";"Vous pouvez acheter de nouvelles fenêtres, fonds d'écran, des chaises, des tables ou des étages. Je ai un cadeau pour vous.";"Sie können neue Fenster, Tapeten, Stühle, Tische oder Böden zu kaufen. Ich habe eine Geschenk für Sie.";"È possibile acquistare nuove finestre, desktop, le sedie, tavoli o pavimenti. Ho un regalo per voi."
"In the windows area, I had unlocked the 'Top Windows' [99FF66]Activate it[-] by tapping the [99FF66]Active[-] checkbox.","In the windows area, I had unlocked the 'Top Windows' [99FF66]Activate it[-] by tapping the [99FF66]Active[-] checkbox.";" チェックボックス】活性をタップして、ウィンドウ領域に、私はロックを解除した「トップの窓 'はそれをアクティブにする。";" 체크 박스 활성을 눌러 창 영역에서, 나는 '최고 창'이 활성화 잠금을 해제했다.";"В разделе окон открыты ""Верхние окна"". Выбери их и сделай активными!";"En el área de ventanas, he desbloqueado las 'Ventanas Superiores'. Toca [99FF66]Activar[-] para activarlas.";"Na área de janelas, eu tinha desbloqueado as Janelas Top Ativeo tocando no .";"Dans le domaine des fenêtres, je avais déverrouillé le Top Windows "" Activez en appuyant sur le active case .";"In der WindowsUmgebung hatte ich schloss die ""Top Windows Aktivieren Sie , indem Sie auf das Aktive Kontrollkästchen.";"Nell'area finestre, avevo aperto la 'Top Windows' attivarlo toccando il Attivo casella ."
Great job! remember that you can get more coins in the [99FF66]Store[-]. Have fun!,"Great job! Have fun!";"素晴らしい仕事！ は、ストアに多くのコインを得ることができることを覚えている。楽しむ！";"훌륭한 일! 당신이 상점에서 더 많은 동전을 얻을 수 있다는 것을 기억 . 재미를!";"Отлично!";"Gran trabajo!.";"Excelente trabalho! Divirtase!";"Excellent travail! S'amuser!";"Gute Arbeit! Spaß haben!";"Ottimo lavoro! Divertiti!"
"In here you can [99FF66]buy[-] things to improve the game, like new barbers, upgrades, objects or even [99FF66] More Gold[-].","In here you can [99FF66]buy[-] things to improve the game, like new barbers, upgrades and objects.";" 新しい理髪、アップグレード、オブジェクトあるいはより多くの金のようなゲームを改善するためのもの、 ここでは、購入することができます。";" 새로운 이발사, 업그레이드, 객체 또는 더 많은 금과 같은 게임을 개선하기 위해 일 여기에 당신은 구입할 수 있습니다.";"Здесь можно купить всякое для использования в игре: парикмахеров, улучшения, предметы и золото.";"Aquí puedes [99FF66]comprar[-] cosas para mejorar el juego, como nuevos peluqueros, mejoras y objetos.";"Aqui você pode comprar coisas para melhorar o jogo, como novos barbeiros, upgrades ou objetos.";"Ici vous pouvez acheter les choses pour améliorer le jeu, comme de nouveaux barbiers, les mises à niveau ou des objets.";"In Hier können Sie kaufen Dinge, um das Spiel zu verbessern, wie neu Friseure, Upgrades oder Gegenstände.";"Qui è possibile acquistare cose per migliorare il gioco, come nuovo barbieri, aggiornamenti or oggetti."
The [99FF66]Barbers panel[-] allow you to buy new barbers or upgrade your existing ones and their [99FF66]powers[-].,"The [99FF66]Barbers panel[-] allow you to buy new barbers or upgrade your existing ones and their [99FF66]powers[-].";"理髪パネル は を押して、新しい床屋を購入したり、既存のものとそれらのの力をアップグレードすることができます。";" 이발사 패널 이 새로운 이발사를 구입하거나 기존과 의 능력을 업그레이드 할 수 있습니다.";"В панели парикмахеров можно купить новых или улучшить имеющихся.";"El [99FF66]panel Peluqueros[-] te permite comprar nuevos peluqueros o mejorar los que ya tienes o [99FF66]sus poderes[-].";"O painel barbeiros permitem que você compre novos barbeiros ou atualizar seu já existentes e seus poderes .";"Le Barbiers panneau vous permettent d'acheter de nouveaux barbiers ou mettre à jour vos existants et leurs pouvoirs .";"Die Barbers Panel können Sie neue Barbiere Kauf oder ein Upgrade Ihrer bestehenden und ihre Kräfte .";"Il pannello Barbieri permette di acquistare nuovi barbieri o aggiornare quelli esistenti e le loro poteri ."
Tap the [99FF66]Upgrades tab[-].,"Tap the [99FF66]Upgrades tab[-].";" アップグレードタブをタップします。";" 업그레이드 탭을 누릅니다 을 .";"Выбери ""Улучшения""...";"Toca el [99FF66]botón Mejoras[-].";"Toque no aba Upgrades .";"Appuyez sur le onglet Mises à niveau .";"Tippen Sie auf die Upgrades Registerkarte .";"Toccare il scheda Aggiornamenti ."
Reset Memory,"Reset Memory";"メモリをリセット";"리셋 메모리";"Сброс памяти";"Borrar Memoria";"Apagar memória";"Réinitialiser Mémoire";"ResetSpeicher";"Memory reset"
WARNING: This cannot be undone,"WARNING: This cannot be undone";"警告：これは元に戻すことはできません";"경고 :이 취소 할 수 없습니다";"Внимание: это не может быть отменено!";"PELIGRO: Esto no se puede deshacer";"AVISO: Isto não se poderá desfazer";"AVERTISSEMENT: Ce ne peut être annulée";"WARNUNG: Dies kann nicht rückgängig gemacht werden";"ATTENZIONE: Questo non può essere annullata"
In this panel you can [99FF66]upgrade[-] the game to improve your performance.,"In this panel you can [99FF66]upgrade[-] the game to improve your performance.";" ゲームはあなたのパフォーマンスを向上させるために、このパネルでは、アップグレードすることができます。";"당신의 성능을 향상시킬 수있는 게임 ​​이 패널에서는 업그레이드 할 수 있습니다.";"В этой панели ты можешь прокачать навыки чтобы улучшить результаты игры!";"En este panel puedes [99FF66]Mejorar[-] el juego para incrementar tu desempeño.";"Neste painel, você pode atualizar o jogo para melhorar a sua performance.";"Dans ce panneau, vous pouvez améliorer le jeu pour améliorer votre performance.";"In diesem Panel können Sie Upgrade das Spiel, um Ihre Leistung zu verbessern.";"In questo pannello è possibile aggiornare il gioco per migliorare le prestazioni."
Tap the [99FF66]Objects tab[-] now.,"Tap the [99FF66]Objects tab[-] now.";"オブジェクトタブをタップし、 を今。";" 개체 탭을 누릅니다 을 이제.";"Выбери Панель Объектов...";"Toca el [99FF66]botón Objetos[-] ahora.";"Toque no guia Objetos agora.";"Appuyez sur le onglet Objets maintenant.";"Tippen Sie auf die Registerkarte Objekte jetzt.";"Toccare il scheda Oggetti ora."
In the objects panel you can buy [99FF66]consumible objects[-] that will help you in the game.,"In the objects panel you can buy [99FF66]consumible objects[-] that will help you in the game.";"ゲームのお手伝いをします オブジェクトパネルでは、消耗品のオブジェクトを購入することができます。";" 게임에 도움이 될 것입니다 그 객체 패널에서 당신은 소모품 개체를 구입할 수 있습니다.";"В панели объектов можно купить предметы которые помогут в игре.";"En el panel Objetos puedes comprar [99FF66]objetos consumibles[-] que te ayudarán en el juego.";"No painel de objetos que você pode comprar objetos consumíveis que irão ajudálo no jogo.";"Dans le panneau objets que vous pouvez acheter objets consommables qui vous aideront dans le jeu.";"Im PanelObjekte können Sie kaufen Verbrauchsobjekte , die Sie im Spiel helfen.";"Nel pannello di oggetti che si possono acquistare oggetti di consumo che vi aiuterà nel gioco."
Now tap the [99FF66]More Gold tab[-].,"Now tap the [99FF66]More Gold tab[-].";" 今より多くの金タブをタップします。";" 이제 더 많은 금 탭을 누릅니다.";"Теперь нажми ""Больше Золота""...";"Ahora toca el [99FF66]botón Más Oro[-]";"Agora toque o botão Mais Ouro .";"Maintenant appuyez sur le Plus onglet d'or .";"Tippen Sie nun die Weitere Registerkarte Gold .";"Ora toccare la More scheda Oro ."
In here you can purchase [99FF66]gold[-] with real money. Make your game easier and [99FF66]have more fun![-],"In here you can purchase [99FF66]gold[-] with real money. Make your game easier and [99FF66]have more fun![-]";"リアルマネーで ここでは、金を購入することができます。あなたのゲームを容易にし、より多くの楽しみを持っている！ ";"여기에서 당신은 골드 구입할 수 있습니다 을 진짜 돈으로. 게임이 쉽게와 더 재미있다! ";"Здесь можно приобрести игровое золото за настоящие деньги.";"Aquí puedes comprar [99FF66]oro[-] con dinero real. Facilita tu juego y diviértete más.";"Aqui você pode comprar ouro com dinheiro real. Faça o seu jogo mais fácil e têm mais divertimento! ";"Ici vous pouvez acheter or avec l'argent réel. Rendre votre jeu plus facile et avoir plus de plaisir! ";"In Hier können Sie kaufen gold mit echtem Geld. Machen Sie Ihr Spiel leichter und haben mehr Spaß! ";"Qui è possibile acquistare oro con soldi reali. Rendere il gioco più facile e avere più divertimento! "
If you’re having troubles [99FF66]buying gold[-] can help you a lot. Now go and enjoy!,"If you’re having troubles [99FF66]buying gold[-] can help you a lot. Now go and enjoy!";"あなたがトラブル買う金の抱えている場合は、 をあなたに多くを助けることができる。今行くとお楽しみください！";"당신에게 문제 구입 골드가 있다면 을 당신에게 많은 도움이 될 수 있습니다. 지금 가서 즐기세요!";"Трудности? Золото поможет с ними справиться! Удачной игры!";"Si tienes problemas, [99FF66]comprar oro[-] puede ayudarte mucho. Ahora anda y diviértete!";"Se você está tendo problemas compra de ouro pode ajudálo muito. Agora vá e divirtase!";"Si vous rencontrez des problèmes acheter de l'or peut vous aider beaucoup. Maintenant, allez et profitezen!";"Wenn Sie Probleme mit Kauf von Gold sind können Sie helfen, eine Menge. Nun gehen Sie und genießen!";"Se hai problemi l'acquisto di oro può aiutare molto. Ora andate e divertitevi!"